"steering_angle","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_7","sample_6","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21","sample_22","sample_23","f0_0","f0_1","f0_2","f0_3","f0_4","f0_5","f0_6","f0_7","f0_8","f0_9","f0_10","f0_11","f0_12","f0_13","f0_14","f0_15","f0_16","f0_17","f0_18","f0_19","f0_20","f0_21","f0_22","f0_23"
"-6","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.357805","0.4335199","0.3576867","0.4918002","0.3356323","0.5667518","0.30104852","0.6443639","0.26231351","0.7342973","0.20720257","0.83574253","0.47748184","0.4372384","0.5680971","0.5020858","0.6488609","0.580145","0.72525525","0.6621441","0.8085846","0.75631905","0.8746646","0.8591038"
"-6","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.3578791","0.43461633","0.35711268","0.49289554","0.33464482","0.5679002","0.2997535","0.64564276","0.26066536","0.73555523","0.20542358","0.8370801","0.4775829","0.4378538","0.56749225","0.50224847","0.6477069","0.5799461","0.7237884","0.6614359","0.8065386","0.7550293","0.872558","0.8572551"
"-14","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.35920042","0.43598324","0.35878462","0.49400067","0.33653888","0.56891155","0.30181503","0.646512","0.2628315","0.73626935","0.20748515","0.8376275","0.47942","0.4395672","0.57007277","0.5042686","0.650868","0.58231485","0.7274","0.6641859","0.81076485","0.75813854","0.8770528","0.8608353"
"-40","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.35212198","0.43183643","0.35271144","0.49008262","0.3309403","0.56514007","0.29673827","0.64286536","0.25787634","0.73302007","0.20214482","0.83463347","0.47339958","0.4345263","0.5656428","0.49848932","0.6476069","0.5757064","0.72485054","0.6566","0.8092754","0.74956894","0.87700564","0.85119766"
"-60","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.35431036","0.43049562","0.35611773","0.48868912","0.3352269","0.56366694","0.301884","0.6411878","0.26386908","0.7312942","0.208988","0.8330682","0.47434935","0.43352306","0.5665628","0.49782014","0.6485776","0.5756265","0.72585297","0.6569019","0.8101343","0.75015926","0.876885","0.85272276"
"-72","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.36098886","0.43127024","0.35978502","0.48888493","0.3372155","0.56324315","0.3021605","0.640533","0.2629671","0.7299137","0.20709136","0.83127546","0.4810457","0.43486696","0.57123667","0.49911904","0.65195024","0.57703453","0.7279637","0.6584365","0.8112234","0.75182784","0.8779621","0.8544732"
"-72","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.35263196","0.43608874","0.34796956","0.49413973","0.32299504","0.56872505","0.28537008","0.6464608","0.24374977","0.7354574","0.18656489","0.83645093","0.47381648","0.4400512","0.5622784","0.5052538","0.6413973","0.5835421","0.71718526","0.6659659","0.7998227","0.76090705","0.8665856","0.8628695"
"-72","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.34141183","0.42932922","0.34112787","0.48744833","0.31880897","0.5619564","0.28397226","0.6385244","0.2450616","0.72774684","0.18987054","0.8282253","0.46273965","0.43312928","0.5531026","0.4982208","0.63259596","0.5759516","0.70885676","0.6577989","0.79152393","0.7515826","0.8568463","0.8527185"
"-72","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.34523097","0.43268","0.33754548","0.49101204","0.31035686","0.5654964","0.27109584","0.642107","0.2286694","0.7307832","0.17159489","0.8307832","0.46720138","0.4349382","0.55085623","0.49758834","0.62578994","0.57244176","0.69775045","0.65119267","0.776213","0.74173605","0.8412365","0.8399321"
"-72","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.35649604","0.4308585","0.33519837","0.48687184","0.2971308","0.558874","0.24832559","0.63373595","0.19714531","0.7188686","0.13296644","0.81515366","0.48645297","0.4354027","0.56448174","0.49833703","0.63512003","0.57347953","0.7036562","0.65367645","0.77972054","0.74377084","0.8469015","0.8417848"
"-64","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.37948275","0.4284824","0.32742053","0.48355263","0.27089867","0.55124235","0.20628113","0.6220261","0.14115047","0.70336604","0.073469944","0.79600716","0.5041653","0.43012375","0.55016834","0.49025303","0.5942613","0.5614823","0.6407995","0.63707095","0.6939634","0.7198745","0.746248","0.81373084"
"-36","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.4141727","0.42611247","0.3286481","0.49060547","0.25344294","0.5595201","0.17277387","0.63519883","0.087803334","0.72622025","0.019480731","0.8299012","0.53537107","0.4235494","0.55527425","0.48494768","0.5797342","0.55796725","0.60914695","0.6343067","0.6462649","0.715796","0.6895909","0.8243931"
"2","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.46805748","0.43645436","0.3656785","0.5052397","0.27610606","0.57948107","0.18247007","0.65861285","0.08218336","0.75607085","0.0043700263","0.8612906","0.60506755","0.43144548","0.6189964","0.49650627","0.64195514","0.56995285","0.67034465","0.6493394","0.7069987","0.7339425","0.75376695","0.8443537"
"22","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.49296397","0.43759227","0.39113832","0.50203764","0.29887676","0.5749363","0.20217279","0.65255845","0.10106173","0.7448199","0.017567914","0.8456282","0.633254","0.43758935","0.6497762","0.5035343","0.6762973","0.5782047","0.70799863","0.66134435","0.7488034","0.7485591","0.80034053","0.8601249"
"36","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.5085727","0.43977153","0.41362083","0.50587785","0.32392567","0.58220303","0.23004794","0.6649939","0.13221236","0.758731","0.04506885","0.86179006","0.6514205","0.43847865","0.67962897","0.50507134","0.7143684","0.58110523","0.7554502","0.6669354","0.80558383","0.75612825","0.86488605","0.86560327"
"40","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.5086778","0.42184013","0.4209986","0.49064898","0.33414447","0.5704646","0.2430897","0.6567658","0.14755403","0.7536178","0.056666173","0.85732305","0.6605694","0.4227687","0.70120156","0.4952556","0.7459322","0.57664776","0.7970358","0.6685279","0.8566521","0.76425755","0.92195064","0.87577134"
"52","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.49645188","0.42005706","0.41512203","0.49022567","0.3315638","0.5718903","0.2436517","0.6601449","0.15089497","0.75946844","0.060186222","0.8660784","0.6496992","0.41920006","0.69663477","0.49080205","0.7473718","0.5710859","0.8041543","0.66189075","0.8691298","0.7565849","0.9396663","0.867383"
"52","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.4971459","0.4104076","0.42571503","0.4796269","0.34852645","0.5619241","0.26704335","0.65109","0.18024364","0.7502011","0.09117798","0.859204","0.64509654","0.4098503","0.699135","0.48047054","0.7549357","0.5610701","0.817438","0.6521117","0.88733","0.7475816","0.9602329","0.8585416"
"42","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.48203838","0.40369964","0.41747928","0.47435194","0.34518394","0.5585325","0.2674234","0.6496078","0.18460262","0.7511146","0.097027086","0.86268306","0.6275216","0.40213972","0.68745494","0.47347474","0.7480159","0.5547416","0.81451404","0.6460296","0.88868976","0.74277467","0.963999","0.85456705"
"28","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.4447113","0.4079398","0.38592255","0.47943974","0.3173473","0.5639653","0.2417773","0.65500367","0.1601991","0.7582732","0.07377892","0.86920846","0.59496164","0.40751636","0.66227424","0.48180813","0.72902215","0.5645697","0.80036116","0.65744215","0.8797033","0.75692546","0.9581212","0.87091833"
