"steering_angle","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_7","sample_6","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21","sample_22","sample_23","f0_0","f0_1","f0_2","f0_3","f0_4","f0_5","f0_6","f0_7","f0_8","f0_9","f0_10","f0_11","f0_12","f0_13","f0_14","f0_15","f0_16","f0_17","f0_18","f0_19","f0_20","f0_21","f0_22","f0_23"
"112","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.6497393","0.42204386","0.5515722","0.49708974","0.4621271","0.58429646","0.3730677","0.6809019","0.278256","0.78593147","0.2009716","0.9027393","0.7839463","0.40694812","0.80173665","0.46827686","0.8353767","0.54299694","0.8750974","0.6265359","0.9149146","0.71445537","0.9693978","0.8172935"
"112","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.64986295","0.42144173","0.550895","0.49703425","0.46088603","0.58466697","0.37137675","0.6818537","0.27589253","0.7875651","0.19847","0.90473306","0.78468037","0.40562433","0.8021557","0.46687633","0.8354991","0.5414883","0.87509847","0.6247976","0.91462964","0.7125069","0.9692645","0.8152915"
"112","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.6502372","0.42022526","0.55125","0.4954993","0.46119648","0.5827717","0.3717368","0.67960584","0.27630696","0.78487086","0.19885075","0.9017757","0.78484106","0.40468317","0.8021723","0.4657933","0.8353541","0.5402986","0.8747877","0.623662","0.9142078","0.7111907","0.96868616","0.81394696"
"112","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.65052956","0.42018378","0.5514493","0.49542087","0.46135014","0.5825816","0.37183544","0.6793387","0.27632013","0.784541","0.1988568","0.9012575","0.7852553","0.40461493","0.8025452","0.46565497","0.8356739","0.5401134","0.8750527","0.6234437","0.91443324","0.7108556","0.96885854","0.8135094"
"112","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.6525562","0.42030108","0.553233","0.49600416","0.46291214","0.58382213","0.373246","0.6812897","0.27775615","0.78707254","0.20045176","0.9045584","0.7868634","0.4044485","0.8035527","0.46572673","0.83667195","0.54046494","0.8758614","0.62383735","0.91503865","0.71162546","0.96944773","0.81459594"
"112","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.6499562","0.4194463","0.55184895","0.49456304","0.4624598","0.58190095","0.37352842","0.67875934","0.27891764","0.78385925","0.20154758","0.9010135","0.7838992","0.4040137","0.8017358","0.46511555","0.8356254","0.5396348","0.87549365","0.62290007","0.9155683","0.7106242","0.9701955","0.8131753"
"118","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.65123934","0.42102426","0.5528567","0.49584335","0.46332633","0.5827331","0.37426788","0.6792406","0.2794541","0.784039","0.20222841","0.9006828","0.78496504","0.4061977","0.8023554","0.4675759","0.8358265","0.54242426","0.8752179","0.62603575","0.91488403","0.71403664","0.96911776","0.81722915"
"120","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.6518372","0.42110765","0.55258465","0.4967366","0.46238345","0.58439726","0.3726459","0.68170214","0.27714854","0.78737414","0.19975725","0.904609","0.7865242","0.4056185","0.8035819","0.46711022","0.836926","0.54204625","0.8763806","0.62560785","0.9158946","0.7136656","0.9703522","0.8168347"
"120","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.65127194","0.42146844","0.5536963","0.49554938","0.46485773","0.58187395","0.37647986","0.6777228","0.28235212","0.78179306","0.20540304","0.897926","0.7845103","0.40684128","0.8022388","0.46784937","0.835903","0.542362","0.8753194","0.6257122","0.91505957","0.7132536","0.9691276","0.8160269"
"120","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.64907396","0.4222849","0.5521617","0.49645966","0.4636851","0.5830408","0.37567088","0.67910016","0.28188166","0.78336513","0.20474066","0.8998437","0.78218293","0.40761632","0.80058026","0.468727","0.834795","0.54329365","0.8747853","0.6265922","0.9151479","0.714295","0.9697578","0.817013"
