"steering_angle","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_7","sample_6","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21","sample_22","sample_23","f0_0","f0_1","f0_2","f0_3","f0_4","f0_5","f0_6","f0_7","f0_8","f0_9","f0_10","f0_11","f0_12","f0_13","f0_14","f0_15","f0_16","f0_17","f0_18","f0_19","f0_20","f0_21","f0_22","f0_23"
"64","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.5354705","0.4072088","0.5098922","0.46832168","0.47262198","0.5467123","0.42568457","0.6309257","0.37580836","0.7277491","0.31370115","0.83317435","0.65625405","0.41096067","0.7317877","0.47649568","0.8084407","0.5567062","0.8822838","0.64354604","0.96034825","0.7398542","1.0248337","0.8510881"
"64","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.53306955","0.40040112","0.51191306","0.46073663","0.4786165","0.5378745","0.43507653","0.62086487","0.38883346","0.7166571","0.3286128","0.82163084","0.65114486","0.4053051","0.7287906","0.470815","0.80751586","0.5515384","0.882339","0.6383141","0.9618371","0.73516905","1.0264559","0.8465185"
"64","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.5239992","0.39844078","0.5039332","0.45916784","0.47057396","0.5367876","0.42676365","0.6201129","0.38021702","0.7163665","0.3188765","0.8220681","0.643132","0.40356243","0.7229793","0.4694268","0.8029566","0.550343","0.87932","0.6375495","0.9604386","0.7348866","1.0266103","0.8470315"
"64","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.5224227","0.39812666","0.50466466","0.45864898","0.47314814","0.5358666","0.43106008","0.6187904","0.38638502","0.71493363","0.32616252","0.8205681","0.6400759","0.40424806","0.7208343","0.47063708","0.8014225","0.5523506","0.8783673","0.64012694","0.9600203","0.7385322","1.0256457","0.85111696"
"64","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.51345575","0.40365857","0.49630865","0.46399677","0.46460795","0.54171926","0.4222709","0.6245837","0.37721238","0.72106886","0.31612992","0.82689786","0.6335652","0.4089893","0.71641815","0.4747293","0.7981955","0.5557124","0.8761351","0.6425476","0.9591374","0.74008656","1.026316","0.85190946"
"64","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.50248766","0.4046663","0.4892527","0.46515936","0.4601531","0.5436936","0.41970372","0.62669563","0.376826","0.7240368","0.31634423","0.83097637","0.6226051","0.40902856","0.70923275","0.47435868","0.7938026","0.5550483","0.87352955","0.64132005","0.95889455","0.7385112","1.0271449","0.8498924"
"64","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.49520966","0.4030401","0.48233598","0.4637043","0.4527779","0.542295","0.41187865","0.6253121","0.368232","0.7226448","0.30659693","0.82978445","0.6164201","0.40800261","0.70434195","0.4740669","0.78965855","0.55531174","0.8700838","0.6422754","0.95626736","0.740456","1.0259485","0.8523263"
"64","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.47657138","0.39356637","0.46898067","0.4542176","0.44280663","0.53294307","0.404657","0.6157063","0.36324838","0.71281314","0.30210084","0.82037073","0.5988302","0.3983552","0.69163924","0.4644779","0.78005254","0.54566216","0.86319464","0.6325342","0.951653","0.731143","1.0229378","0.84230435"
"64","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.4484064","0.39098817","0.45043015","0.45300722","0.43010843","0.53391224","0.39649123","0.6185317","0.35842618","0.7184813","0.29857963","0.82775605","0.57195324","0.39532247","0.67519295","0.46419454","0.7705551","0.5470736","0.8601309","0.6361015","0.95447767","0.73675346","1.0280671","0.85045564"
"64","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.4340202","0.3864046","0.43951118","0.44971275","0.4210183","0.53140575","0.3888137","0.6167989","0.351362","0.71839345","0.29174393","0.82839334","0.5586724","0.3913827","0.6661353","0.4623438","0.7637727","0.54668194","0.85680974","0.6375998","0.95375896","0.73989326","1.0286167","0.85606015"
