"steering_angle","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_7","sample_6","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21","sample_22","sample_23","f0_0","f0_1","f0_2","f0_3","f0_4","f0_5","f0_6","f0_7","f0_8","f0_9","f0_10","f0_11","f0_12","f0_13","f0_14","f0_15","f0_16","f0_17","f0_18","f0_19","f0_20","f0_21","f0_22","f0_23"
"-74","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.3588338","0.4080916","0.32997626","0.46135086","0.29000384","0.52634126","0.23907284","0.5948427","0.1893717","0.6718282","0.13100576","0.7599508","0.4729934","0.4205239","0.534416","0.48557132","0.5876664","0.56502515","0.6415143","0.6475482","0.70098615","0.7406782","0.7516198","0.8396224"
"-74","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.34613115","0.40655947","0.31052917","0.46140307","0.26652998","0.52723336","0.2115792","0.597082","0.15915379","0.67407113","0.09956958","0.7648512","0.45522898","0.4182713","0.5088247","0.48430622","0.55606866","0.5641396","0.6059504","0.6473249","0.660208","0.7411053","0.7078537","0.8403696"
"-74","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.346092","0.400872","0.3102413","0.4557379","0.26657516","0.52161324","0.21203128","0.5914463","0.15967175","0.6688944","0.100874536","0.7594201","0.4540038","0.41065","0.5064942","0.4752465","0.5532898","0.5534941","0.6021105","0.63483644","0.6550373","0.72619486","0.7025412","0.82387435"
"-74","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.33956197","0.40272212","0.3035784","0.4582957","0.26048514","0.5249606","0.20576668","0.5955725","0.15298524","0.67417204","0.09417528","0.76571","0.44827598","0.4106385","0.5012319","0.47523516","0.5485674","0.55275023","0.5977868","0.6332245","0.6519716","0.72344434","0.69978815","0.821077"
"-74","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.3507542","0.40080023","0.311423","0.45624518","0.26542","0.52294374","0.20828013","0.59322447","0.15342468","0.67155755","0.093389034","0.7628893","0.46077576","0.40850496","0.5115036","0.4724878","0.5574664","0.54935837","0.6052188","0.62954295","0.6577144","0.718752","0.70521486","0.81604356"
"-74","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.34683138","0.40019184","0.30194026","0.4571122","0.25367284","0.5236991","0.19412991","0.59386396","0.13560657","0.6741247","0.07570115","0.7667862","0.45711225","0.40602607","0.5034046","0.47040915","0.5462554","0.5463066","0.5913516","0.6254922","0.6417768","0.712867","0.6877671","0.8112378"
"-74","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.35596323","0.3946699","0.2985013","0.45230293","0.24286674","0.51794815","0.17747241","0.58679247","0.111823566","0.66826","0.05222837","0.7640197","0.46400097","0.399724","0.49871463","0.46251094","0.5341178","0.53778464","0.5717245","0.6155577","0.61603826","0.7006253","0.65822786","0.80290586"
"-74","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.3755292","0.3925886","0.30266815","0.4571135","0.2373623","0.52596176","0.16391133","0.5994861","0.088557124","0.68902963","0.027547799","0.791656","0.48686507","0.3944045","0.5109025","0.4588508","0.53996235","0.5348409","0.5723342","0.614802","0.6111673","0.7006389","0.65320486","0.8108803"
"-74","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.40970042","0.40276277","0.32151416","0.46911806","0.24512689","0.53847784","0.16323619","0.6127785","0.07650003","0.70640385","0.012215812","0.81068826","0.52792513","0.40216112","0.54189414","0.46641392","0.56159246","0.54209036","0.58775735","0.62253374","0.61904955","0.7069454","0.6588403","0.82085824"
"-66","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.44396818","0.40783602","0.34687963","0.47477573","0.26419538","0.5446432","0.17537001","0.6202946","0.0810155","0.71419156","0.012722515","0.8180167","0.5655782","0.40688902","0.5751925","0.47293085","0.5897137","0.54893726","0.6126468","0.6309092","0.64133346","0.7159343","0.6751761","0.8313849"
