"steering_angle","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_7","sample_6","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21","sample_22","sample_23","f0_0","f0_1","f0_2","f0_3","f0_4","f0_5","f0_6","f0_7","f0_8","f0_9","f0_10","f0_11","f0_12","f0_13","f0_14","f0_15","f0_16","f0_17","f0_18","f0_19","f0_20","f0_21","f0_22","f0_23"
"-8","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.3988719","0.3779962","0.35085958","0.44715375","0.2899071","0.52976495","0.21913446","0.6179025","0.14252453","0.7168859","0.058800932","0.82744074","0.54357654","0.3819534","0.618808","0.45935428","0.69210863","0.54520506","0.7666603","0.6399535","0.84968024","0.7432419","0.93055964","0.8609726"
"-8","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.39976358","0.37973285","0.34991944","0.45020807","0.28770363","0.5338825","0.21532357","0.62322414","0.13721392","0.72340786","0.053303983","0.8347683","0.54593754","0.38389942","0.62093186","0.4630437","0.6942097","0.55025727","0.76889366","0.6465206","0.8518647","0.7512758","0.9327383","0.8706031"
"-8","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.40319854","0.37427628","0.35332492","0.4431106","0.29117823","0.5252707","0.21920146","0.61304414","0.14144914","0.7115793","0.0570971","0.8218355","0.54732454","0.37896448","0.6208737","0.45670027","0.69307405","0.54312366","0.7669265","0.6383571","0.84899664","0.7422474","0.92953676","0.86049175"
"-8","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.40391922","0.37220424","0.35377628","0.44084913","0.29141724","0.5226277","0.21916081","0.6101804","0.14109583","0.70825124","0.056489773","0.81800866","0.5482451","0.3777762","0.6217931","0.45623493","0.6940464","0.5432129","0.7678876","0.6393397","0.8500271","0.7439986","0.93007815","0.8628818"
"-8","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.40481538","0.37141532","0.35450935","0.44048202","0.29217634","0.5225915","0.22003035","0.6105515","0.14225084","0.7090968","0.057854306","0.8193773","0.54794097","0.3762979","0.62075126","0.4541735","0.6924647","0.540618","0.7659421","0.6362268","0.8475884","0.740355","0.9274842","0.8585322"
"-8","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.40279245","0.3740009","0.35239968","0.44310844","0.2897969","0.525327","0.21723214","0.6133324","0.13888562","0.7117939","0.05456811","0.82184446","0.54756796","0.37936217","0.62119573","0.45815974","0.69347084","0.5453575","0.7672242","0.6416822","0.84934413","0.7465302","0.9294437","0.86564314"
"-8","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.4020608","0.37406737","0.3519941","0.44340825","0.28956658","0.5260112","0.21734507","0.61416966","0.13927642","0.71314716","0.054888465","0.82339215","0.5478198","0.3784836","0.621763","0.4565","0.6943592","0.543082","0.76822317","0.6384128","0.8506428","0.7423204","0.9311462","0.86050934"
"-8","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.3970592","0.37971348","0.34795552","0.4496743","0.2861554","0.5330085","0.21422216","0.62194115","0.13643178","0.7214147","0.05248902","0.8327569","0.54276","0.3838261","0.61805826","0.46250987","0.69157994","0.5492523","0.7661319","0.64485294","0.8493529","0.74912405","0.93040156","0.8681226"
"0","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.40046996","0.37919343","0.352282","0.4477561","0.29132167","0.52984285","0.22035524","0.61756456","0.14364432","0.715888","0.059852928","0.8259654","0.5446801","0.38362285","0.6199331","0.46108007","0.69297886","0.5470536","0.76744246","0.6419266","0.8505703","0.7455567","0.9312748","0.8634176"
"-4","0.40084648","0.37309483","0.35014018","0.44396442","0.28727487","0.5277633","0.21410081","0.61759","0.13528395","0.71782935","0.050964214","0.8295237","0.5463798","0.3775875","0.6204913","0.45701185","0.69358945","0.54459083","0.76754874","0.6411687","0.85070497","0.74652624","0.9314864","0.86621267","0.40211445","0.37484974","0.3525646","0.44215035","0.2909102","0.522699","0.21965069","0.6089276","0.14279927","0.70537674","0.058882967","0.81396735","0.54473317","0.38029873","0.6171089","0.4572528","0.6881293","0.54295766","0.76054525","0.6376058","0.8415281","0.74085283","0.92064","0.8579124"
