steering_angle,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_7,sample_6,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,f0_0,f0_1,f0_2,f0_3,f0_4,f0_5,f0_6,f0_7,f0_8,f0_9,f0_10,f0_11,f0_12,f0_13,f0_14,f0_15,f0_16,f0_17,f0_18,f0_19,f0_20,f0_21,f0_22,f0_23
-4,0.4870143,0.41844988,0.40381405,0.48982614,0.32335442,0.56322026,0.23900107,0.64988095,0.15745951,0.73877615,0.06157071,0.83805335,0.62370986,0.43012965,0.66567004,0.5046782,0.7161382,0.593357,0.7779967,0.6874435,0.84425366,0.787153,0.9226957,0.90128285,0.4758391,0.40230033,0.39797452,0.48016492,0.32443577,0.5666811,0.23791955,0.6618489,0.15572917,0.7613426,0.060561355,0.8738136,0.6056134,0.41095194,0.6575231,0.48881653,0.71808445,0.5839844,0.7872974,0.683478,0.8608362,0.79162323,0.93870074,0.9170717
-4,0.4870143,0.41844988,0.40381405,0.48982614,0.32335442,0.56322026,0.23900107,0.64988095,0.15745951,0.73877615,0.06157071,0.83805335,0.62370986,0.43012965,0.66567004,0.5046782,0.7161382,0.593357,0.7779967,0.6874435,0.84425366,0.787153,0.9226957,0.90128285,0.48016492,0.39797452,0.40230033,0.4758391,0.32876158,0.5623553,0.24657118,0.6575231,0.16438079,0.7570167,0.07353879,0.865162,0.6099392,0.40662614,0.6618489,0.48449072,0.71808445,0.57965857,0.7829716,0.6791522,0.8565104,0.7872974,0.9300491,0.9084201
-4,0.4870143,0.41844988,0.40381405,0.48982614,0.32335442,0.56322026,0.23900107,0.64988095,0.15745951,0.73877615,0.06157071,0.83805335,0.62370986,0.43012965,0.66567004,0.5046782,0.7161382,0.593357,0.7779967,0.6874435,0.84425366,0.787153,0.9226957,0.90128285,0.4758391,0.40230033,0.40230033,0.48016492,0.32443577,0.5623553,0.23791955,0.6618489,0.15572917,0.7570167,0.064887166,0.8694878,0.6056134,0.40662614,0.6618489,0.48449072,0.71808445,0.57965857,0.7829716,0.6791522,0.8565104,0.7829716,0.9343749,0.9040943
-4,0.4870143,0.41844988,0.40381405,0.48982614,0.32335442,0.56322026,0.23900107,0.64988095,0.15745951,0.73877615,0.06157071,0.83805335,0.62370986,0.43012965,0.66567004,0.5046782,0.7161382,0.593357,0.7779967,0.6874435,0.84425366,0.787153,0.9226957,0.90128285,0.48016492,0.39797452,0.40662614,0.4758391,0.33308738,0.5580295,0.24657118,0.6531973,0.16438079,0.7483651,0.07353879,0.8565104,0.614265,0.40662614,0.6618489,0.48449072,0.71808445,0.57533276,0.7872974,0.6748264,0.8565104,0.7829716,0.9343749,0.8997685
-4,0.4870143,0.41844988,0.40381405,0.48982614,0.32335442,0.56322026,0.23900107,0.64988095,0.15745951,0.73877615,0.06157071,0.83805335,0.62370986,0.43012965,0.66567004,0.5046782,0.7161382,0.593357,0.7779967,0.6874435,0.84425366,0.787153,0.9226957,0.90128285,0.48449072,0.40230033,0.40230033,0.48016492,0.32876158,0.5623553,0.24224538,0.6618489,0.15572917,0.7613426,0.064887166,0.8694878,0.614265,0.41095194,0.66617477,0.48881653,0.72673607,0.5839844,0.79162323,0.683478,0.8694878,0.79162323,0.9473524,0.9170717
-2,0.4870143,0.41844988,0.40381405,0.48982614,0.32335442,0.56322026,0.23900107,0.64988095,0.15745951,0.73877615,0.06157071,0.83805335,0.62370986,0.43012965,0.66567004,0.5046782,0.7161382,0.593357,0.7779967,0.6874435,0.84425366,0.787153,0.9226957,0.90128285,0.4758391,0.40230033,0.40230033,0.48449072,0.32876158,0.5710069,0.24224538,0.6705006,0.15572917,0.7699942,0.064887166,0.88679105,0.6056134,0.41095194,0.6618489,0.48881653,0.72673607,0.5839844,0.79594904,0.6878038,0.8738136,0.79594904,0.9516782,0.9213975
0,0.4870143,0.41844988,0.40381405,0.48982614,0.32335442,0.56322026,0.23900107,0.64988095,0.15745951,0.73877615,0.06157071,0.83805335,0.62370986,0.43012965,0.66567004,0.5046782,0.7161382,0.593357,0.7779967,0.6874435,0.84425366,0.787153,0.9226957,0.90128285,0.48449072,0.40230033,0.41527778,0.48016492,0.3460648,0.5580295,0.26820022,0.6575231,0.18600984,0.7483651,0.09516783,0.8608362,0.6099392,0.41095194,0.66617477,0.48449072,0.72673607,0.57533276,0.79594904,0.6748264,0.8694878,0.77432,0.9473524,0.89544266
0,0.4870143,0.41844988,0.40381405,0.48982614,0.32335442,0.56322026,0.23900107,0.64988095,0.15745951,0.73877615,0.06157071,0.83805335,0.62370986,0.43012965,0.66567004,0.5046782,0.7161382,0.593357,0.7779967,0.6874435,0.84425366,0.787153,0.9226957,0.90128285,0.49314234,0.40230033,0.4196036,0.4758391,0.3503906,0.55370367,0.27685186,0.6445457,0.19898728,0.7353877,0.112471074,0.8478587,0.61859083,0.41095194,0.66617477,0.48449072,0.72241026,0.5710069,0.79162323,0.66617477,0.865162,0.7699942,0.94302654,0.88679105
0,0.4870143,0.41844988,0.40381405,0.48982614,0.32335442,0.56322026,0.23900107,0.64988095,0.15745951,0.73877615,0.06157071,0.83805335,0.62370986,0.43012965,0.66567004,0.5046782,0.7161382,0.593357,0.7779967,0.6874435,0.84425366,0.787153,0.9226957,0.90128285,0.49314234,0.40230033,0.4239294,0.4715133,0.35471642,0.54937786,0.28117767,0.64021987,0.20331308,0.72673607,0.11679688,0.8392071,0.61859083,0.40662614,0.66617477,0.48449072,0.72241026,0.5666811,0.79162323,0.6618489,0.865162,0.7613426,0.94302654,0.87813944
0,0.4870143,0.41844988,0.40381405,0.48982614,0.32335442,0.56322026,0.23900107,0.64988095,0.15745951,0.73877615,0.06157071,0.83805335,0.62370986,0.43012965,0.66567004,0.5046782,0.7161382,0.593357,0.7779967,0.6874435,0.84425366,0.787153,0.9226957,0.90128285,0.49746814,0.40230033,0.4282552,0.4715133,0.35904223,0.54505205,0.28982928,0.63156825,0.2119647,0.72241026,0.12544851,0.8262297,0.61859083,0.41095194,0.6705006,0.48449072,0.72673607,0.5666811,0.79162323,0.6618489,0.865162,0.7570167,0.94302654,0.8694878
0,0.4870143,0.41844988,0.40381405,0.48982614,0.32335442,0.56322026,0.23900107,0.64988095,0.15745951,0.73877615,0.06157071,0.83805335,0.62370986,0.43012965,0.66567004,0.5046782,0.7161382,0.593357,0.7779967,0.6874435,0.84425366,0.787153,0.9226957,0.90128285,0.49746814,0.39797452,0.4282552,0.4715133,0.35904223,0.54505205,0.28550348,0.63589406,0.20763889,0.72241026,0.121122696,0.8305555,0.62291664,0.40662614,0.6705006,0.48016492,0.72673607,0.5666811,0.79162323,0.6618489,0.865162,0.7570167,0.94302654,0.8738136
